Provincia,Partido,Localidad,FIBRA OPTICA,Total accesos,% FIBRA OPTICA,Poblacion,Latitud,Longitud
CORDOBA,Marcos Juárez,General Baldissera,0,452,0.0,2387.0,-33.1220171765357,-62.3037212558104
CORDOBA,Marcos Juárez,General Roca,1,1137,0.08795074758135445,2777.0,-32.7305115296671,-61.917138712509
CORDOBA,Marcos Juárez,Guatimozín,601,1398,42.989985693848354,2428.0,-33.4617411292085,-62.4391434502619
CORDOBA,Marcos Juárez,Inriville,0,356,0.0,3709.0,-32.9438405235327,-62.2305487525417
CORDOBA,Marcos Juárez,Isla Verde,0,1031,0.0,4361.0,-33.2401071501959,-62.404426547367
CORDOBA,Marcos Juárez,Leones,0,2647,0.0,10391.0,-32.658391411409,-62.299914625293
CORDOBA,Marcos Juárez,Los Surgentes,6,764,0.7853403141361256,2752.0,-32.9843826304567,-62.0237039883189
CORDOBA,Marcos Juárez,Marcos Juárez,12,10452,0.1148105625717566,27004.0,-32.6913099811557,-62.1057946726991
CORDOBA,Marcos Juárez,Monte Buey,0,1563,0.0,6217.0,-32.9175280341379,-62.4576576002351
CORDOBA,Marcos Juárez,Villa Elisa,0,1265,0.0,26.0,-32.7487775757302,-62.3306744044274
CORDOBA,Marcos Juárez,Saira,0,234,0.0,789.0,-32.406411636801,-62.1029831790036
CORDOBA,Marcos Juárez,Capitán General Bernardo O'Higgins,30,171,17.543859649122805,483.0,-33.247202805036,-62.269738358968
CORDOBA,Marcos Juárez,Cavanagh,0,322,0.0,1202.0,-33.478334898944,-62.3393464555145
CORDOBA,Minas,Ciénaga del Coro,1,65,1.5384615384615385,303.0,-31.0381142705456,-65.2775888503175
CORDOBA,Minas,La Playa,0,53,0.0,207.0,-31.0350257440514,-65.3453122247049
CORDOBA,Minas,San Carlos Minas,2,498,0.4016064257028112,1311.0,-31.175590415787,-65.1017054267171
CORDOBA,Minas,Tosno,0,27,0.0,94.0,-30.9499425576932,-65.3099277411768
CORDOBA,Minas,El Chacho,1,174,0.5747126436781609,154.0,-30.8017974058313,-65.6440521440399
CORDOBA,Minas,Estancia de Guadalupe,0,35,0.0,140.0,-31.1242101609074,-65.2269002056273
CORDOBA,Minas,Guasapampa,0,34,0.0,129.0,-31.0975357099584,-65.3281875063158
CORDOBA,Minas,Talaini,0,23,0.0,112.0,-31.2496924733149,-65.1672000423356
CORDOBA,Pocho,Chancani,0,97,0.0,422.0,-31.4172820195639,-65.4453421341012
CORDOBA,Pocho,Las Palmas,0,9,0.0,43.0,-31.3800076236386,-65.2899757237495
CORDOBA,Pocho,Salsacate,3,461,0.6507592190889371,1275.0,-31.3151616749444,-65.0910260595287
CORDOBA,Pocho,Villa de Pocho,0,40,0.0,171.0,-31.4880894840309,-65.2830353856188
CORDOBA,Pocho,Los Talares,0,39,0.0,157.0,-31.3754115021879,-65.0386011461094
CORDOBA,Pocho,San Gerónimo,0,11,0.0,85.0,-31.3409519996631,-64.9131949666644
CORDOBA,Pocho,Tala Cañada,0,39,0.0,183.0,-31.3590179990726,-64.9638128897381
CORDOBA,Pocho,Taninga,0,167,0.0,129.0,-31.3454000529726,-65.0801168738369
CORDOBA,Presidente Roque Sáenz Peña,General Levalle,1,2605,0.038387715930902115,5697.0,-34.0098324798955,-63.9225367502507
CORDOBA,Presidente Roque Sáenz Peña,La Cesira,2,453,0.44150110375275936,1318.0,-33.9518611160055,-62.9744894136507
CORDOBA,Presidente Roque Sáenz Peña,Laboulaye,8,6924,0.11554015020219525,20534.0,-34.1236122063832,-63.388646306069
CORDOBA,Presidente Roque Sáenz Peña,Melo,10,420,2.380952380952381,1198.0,-34.3483191246018,-63.4471714447308
CORDOBA,Presidente Roque Sáenz Peña,Río Bamba,0,29,0.0,103.0,-34.0511211181075,-63.7321532881296
CORDOBA,Presidente Roque Sáenz Peña,Rosales,0,132,0.0,525.0,-34.171790725852,-63.1534798469172
CORDOBA,Presidente Roque Sáenz Peña,Serrano,0,1115,0.0,3162.0,-34.4699818959404,-63.5375595280644
CORDOBA,Presidente Roque Sáenz Peña,San Joaquín,0,42,0.0,140.0,-34.5106395562101,-63.7132746964365
CORDOBA,Presidente Roque Sáenz Peña,Leguizamón,1,1,100.0,53.0,-34.2040788458157,-62.9768889543714
CORDOBA,Punilla,Bialet Massé,1,1477,0.06770480704129993,5425.0,-31.3123081567618,-64.4629696370028
CORDOBA,Punilla,Cabalango,0,207,0.0,336.0,-31.3931049014855,-64.5635652642982
CORDOBA,Punilla,Capilla del Monte,0,2389,0.0,11181.0,-30.8563966713395,-64.526268881497
CORDOBA,Punilla,Casa Grande,0,57,0.0,672.0,-31.1697129911083,-64.4776214321437
CORDOBA,Punilla,Charbonier,0,102,0.0,235.0,-30.7720869099195,-64.5441595530858
CORDOBA,Punilla,Cosquín,4,5974,0.06695681285570808,19458.0,-31.240571224569,-64.4655312574209
CORDOBA,Punilla,Cuesta Blanca,0,40,0.0,510.0,-31.4787781890782,-64.5773466914484
CORDOBA,Punilla,Estancia Vieja,0,216,0.0,909.0,-31.3842597063571,-64.517330819559
CORDOBA,Punilla,Huerta Grande,6,132,4.545454545454546,5925.0,-31.0600927199176,-64.484304266589
CORDOBA,Punilla,La Cumbre,0,1245,0.0,7544.0,-30.9792461523826,-64.4909087135044
CORDOBA,Punilla,La Falda,7,6055,0.11560693641618498,16335.0,-31.0919649906581,-64.4864417754562
CORDOBA,Punilla,Las Jarillas,0,4,0.0,103.0,-31.5182256602189,-64.5345928843013
CORDOBA,Punilla,Los Cocos,0,258,0.0,1242.0,-30.9269774865861,-64.5026123921004
CORDOBA,Punilla,Mayu Sumaj,0,183,0.0,1259.0,-31.4668646402709,-64.5427634762868
CORDOBA,Punilla,San Antonio de Arredondo,3,1398,0.2145922746781116,3653.0,-31.4782264688487,-64.5289350434399
CORDOBA,Punilla,San Esteban,0,107,0.0,852.0,-30.9199784063317,-64.5360036651851
CORDOBA,Punilla,San Roque,0,233,0.0,1126.0,-31.3496904364626,-64.4599293921174
CORDOBA,Punilla,Santa María de Punilla,10,1411,0.7087172218284904,9526.0,-31.2703319860361,-64.4653357678432
CORDOBA,Punilla,Tala Huasi,0,15,0.0,131.0,-31.472446933222,-64.5651507693433
CORDOBA,Punilla,Tanti,0,598,0.0,6554.0,-31.3549072437345,-64.5909558305817
CORDOBA,Punilla,Valle Hermoso,4,1070,0.3738317757009346,6187.0,-31.1172888298585,-64.484252831532
CORDOBA,Punilla,Villa Carlos Paz,29,23588,0.12294386976428692,62423.0,-31.4182380208919,-64.4933448063141
CORDOBA,Punilla,Villa Giardino,367,1612,22.766749379652605,6702.0,-31.0362773938945,-64.4928899121054
CORDOBA,Punilla,Villa Parque Siquimán,0,285,0.0,1738.0,-31.3457170881093,-64.4802571053108
CORDOBA,Punilla,Villa Río Icho Cruz,0,147,0.0,1864.0,-31.4791065590312,-64.562747406585
CORDOBA,Punilla,Villa Santa Cruz del Lago,0,569,0.0,2282.0,-31.369322851246,-64.5205370832482
CORDOBA,Río Cuarto,Achiras,50,308,16.233766233766232,2287.0,-33.1770175916926,-64.9944684969757
CORDOBA,Río Cuarto,Adelia María,7,2819,0.24831500532103584,7586.0,-33.631620222358,-64.0208372956378
CORDOBA,Río Cuarto,Alcira (Est. Gigena),883,1400,63.07142857142857,5919.0,-32.757065291399,-64.3378599293347
CORDOBA,Río Cuarto,Berrotarán,2,2242,0.08920606601248886,6869.0,-32.4528669215341,-64.3854404675021
CORDOBA,Río Cuarto,Bulnes,0,51,0.0,1051.0,-33.5032818212674,-64.6755735163666
CORDOBA,Río Cuarto,Chaján,78,79,98.73417721518987,767.0,-33.5563361347485,-65.0052699166312
CORDOBA,Río Cuarto,Chucul,0,94,0.0,304.0,-33.0089546768665,-64.1712493406755
CORDOBA,Río Cuarto,Coronel Moldes,0,1864,0.0,9005.0,-33.6230868735031,-64.5971033510391
CORDOBA,Río Cuarto,Elena,596,835,71.37724550898203,2985.0,-32.5720684109952,-64.3929518423935
CORDOBA,Río Cuarto,La Carolina,0,75,0.0,165.0,-33.1868433713045,-64.7251129655857
CORDOBA,Río Cuarto,Las Acequias,8,431,1.8561484918793503,2201.0,-33.2822486969948,-63.9758763865889
CORDOBA,Río Cuarto,Las Higueras,143,1357,10.5379513633014,6038.0,-33.0892422210207,-64.2868227686533
CORDOBA,Río Cuarto,Las Peñas,0,30,0.0,145.0,-32.5348511864127,-64.1052291964295
CORDOBA,Río Cuarto,Las Vertientes,25,75,33.33333333333333,766.0,-33.2839463852241,-64.5781462257606
CORDOBA,Río Cuarto,Malena,0,1,0.0,368.0,-33.4893410861497,-64.4320008051115
CORDOBA,Río Cuarto,Río Cuarto,7711,60795,12.683608849411959,157010.0,-33.1242631220064,-64.3487377033754
CORDOBA,Río Cuarto,Sampacho,26,1954,1.3306038894575232,7716.0,-33.3845382952352,-64.7219849539761
CORDOBA,Río Cuarto,San Basilio,865,903,95.79180509413068,3160.0,-33.4978542515606,-64.3151828240087
CORDOBA,Río Cuarto,Santa Catalina (Est. Holmberg),511,1175,43.48936170212766,3860.0,-33.2059384521037,-64.4348164483493
CORDOBA,Río Cuarto,Vicuña Mackenna,71,3735,1.9009370816599733,10021.0,-33.917235746816,-64.3902222715013
CORDOBA,Río Cuarto,Washington,0,38,0.0,608.0,-33.8733676407196,-64.6886182213475
CORDOBA,Río Cuarto,Coronel Baigorria,0,74,0.0,1456.0,-32.8495478948519,-64.3598591374051
CORDOBA,Río Primero,Cañada de Machado,0,11,0.0,178.0,-31.4289242714312,-63.5870264507761
CORDOBA,Río Primero,Esquina,1,2,50.0,184.0,-31.0772911263196,-63.7935627786301
CORDOBA,Río Primero,La Para,4,1326,0.301659125188537,3404.0,-30.8925359716793,-63.0010662681495
CORDOBA,Río Primero,La Puerta,1,101,0.9900990099009901,2185.0,-30.8926051154777,-63.2532712015227
CORDOBA,Río Primero,Montecristo,212,1303,16.270145817344588,9254.0,-31.3438538707604,-63.9457735584091
CORDOBA,Río Primero,Piquillín,0,164,0.0,1347.0,-31.2995844445842,-63.7591050718367
CORDOBA,Río Primero,Río Primero,703,2125,33.08235294117647,7044.0,-31.3291838493004,-63.621866727412
CORDOBA,Río Primero,Santa Rosa de Río Primero,806,1508,53.44827586206896,7761.0,-31.1514772066717,-63.4015912555355
CORDOBA,Río Primero,Villa Fontana,170,401,42.394014962593516,938.0,-30.8940088267342,-63.1159181990178
CORDOBA,Río Primero,Diego de Rojas,1,1,100.0,509.0,-31.0286404171341,-63.3402795519709
CORDOBA,Río Primero,La Quinta,0,20,0.0,150.0,-31.0622588456023,-63.1501281830965
CORDOBA,Río Seco,Sebastián Elcano,2,2,100.0,2481.0,-30.1614462636479,-63.5934503863753
CORDOBA,Río Seco,Villa de María,0,1279,0.0,4648.0,-29.9043583402484,-63.722318985926
CORDOBA,Río Seco,Cerro Colorado,0,60,0.0,225.0,-30.0960599330651,-63.9287731727735
CORDOBA,Río Seco,Rayo Cortado,0,57,0.0,675.0,-30.0742593288829,-63.8249818238142
CORDOBA,Río Segundo,Capilla del Carmen,0,153,0.0,328.0,-31.5081678166164,-63.3421354529106
CORDOBA,Río Segundo,Carrilobo,0,660,0.0,1763.0,-31.8716468802323,-63.1165074420857
CORDOBA,Río Segundo,Colazo,2,3,66.66666666666666,1598.0,-31.964293093898,-63.3834011052136
CORDOBA,Río Segundo,Costasacate,153,291,52.57731958762887,1480.0,-31.6470984739179,-63.7598955842163
CORDOBA,Río Segundo,Laguna Larga,1,1462,0.06839945280437756,7437.0,-31.7783987221778,-63.8027369015332
CORDOBA,Río Segundo,Las Junturas,514,577,89.08145580589255,1748.0,-31.8313972998615,-63.4506364545889
CORDOBA,Río Segundo,Los Chañaritos,32,69,46.3768115942029,219.0,-31.4021377541587,-63.3321030427196
CORDOBA,Río Segundo,Luque,431,1139,37.84021071115013,6253.0,-31.6468736294787,-63.344798299585
CORDOBA,Río Segundo,Manfredi,0,89,0.0,961.0,-31.8440585633394,-63.7460746070431
CORDOBA,Río Segundo,Oncativo,152,3210,4.7352024922118385,13180.0,-31.912835805369,-63.6836820317482
CORDOBA,Río Segundo,Pilar,207,4016,5.154382470119522,14735.0,-31.6804516863719,-63.8814979795567
CORDOBA,Río Segundo,Pozo del Molle,0,1892,0.0,5680.0,-32.0194389864602,-62.9199182599484
CORDOBA,Río Segundo,Rincón,0,143,0.0,517.0,-31.595385474428,-63.6155414282074
CORDOBA,Río Segundo,Río Segundo,509,5029,10.121296480413601,19713.0,-31.650153972407,-63.9118630162229
CORDOBA,Río Segundo,Santiago Temple,0,833,0.0,2779.0,-31.3871253007234,-63.4182078006181
CORDOBA,Río Segundo,Villa del Rosario,0,7488,0.0,15313.0,-31.5540113344661,-63.5341489014562
CORDOBA,Río Segundo,Calchín,0,922,0.0,2435.0,-31.6679359912419,-63.2006870937546
CORDOBA,San Alberto,Arroyo Los Patos,0,64,0.0,545.0,-31.7500816583302,-65.004300188015
CORDOBA,San Alberto,El Huayco,0,75,0.0,133.0,-31.845848320458,-64.9560921756071
CORDOBA,San Alberto,La Cortadera,1,1,100.0,10.0,-31.668668399569,-65.37239422356
CORDOBA,San Alberto,Las Calles,12,51,23.52941176470588,320.0,-31.8206855464004,-64.9717608825205
CORDOBA,San Alberto,Las Rabonas,15,56,26.785714285714285,591.0,-31.8544494669466,-64.9870970596913
CORDOBA,San Alberto,Mina Clavero,81,2361,3.430749682337993,8487.0,-31.7267843574619,-65.0055332639059
CORDOBA,San Alberto,Nono,92,391,23.52941176470588,1198.0,-31.795570031823,-65.0034036260171
CORDOBA,San Alberto,San Huberto,3,25,12.0,116.0,-31.832529380563,-64.9856729137672
CORDOBA,San Alberto,San Lorenzo,0,12,0.0,122.0,-31.6822276756771,-65.0255685400222
CORDOBA,San Alberto,San Pedro,6,409,1.466992665036675,3361.0,-31.9368244076607,-65.2192402223011
CORDOBA,San Alberto,San Vicente,6,39,15.384615384615385,658.0,-31.8549846523947,-65.4304499825783
CORDOBA,San Alberto,Sauce Arriba,0,21,0.0,471.0,-31.9143833881487,-65.1687928322254
CORDOBA,San Alberto,Villa Cura Brochero,45,289,15.570934256055363,6351.0,-31.7063690825109,-65.0191109777329
CORDOBA,San Alberto,Villa Sarmiento,0,424,0.0,5207.0,-31.9366572471396,-65.191796702404
CORDOBA,San Javier,Conlara,0,24,0.0,153.0,-32.0788609958395,-65.2312586416728
CORDOBA,San Javier,Cruz Caña,0,41,0.0,186.0,-32.2779029026256,-65.0273777504727
CORDOBA,San Javier,Dos Arroyos,0,5,0.0,46.0,-31.8716867538421,-64.992749639447
CORDOBA,San Javier,El Pantanillo,0,4,0.0,108.0,-31.8862653496977,-64.990651569992
CORDOBA,San Javier,La Paz,0,269,0.0,1189.0,-32.2172752387548,-65.0511157108409
CORDOBA,San Javier,La Población,0,78,0.0,504.0,-32.0660031804969,-65.0309086009182
CORDOBA,San Javier,La Ramada,0,14,0.0,60.0,-32.2996521283095,-65.0361512187387
CORDOBA,San Javier,La Travesía,0,49,0.0,168.0,-32.1066758248056,-65.063758957899
CORDOBA,San Javier,Las Chacras,2,2,100.0,535.0,-32.2418447787663,-65.0340964238205
CORDOBA,San Javier,Las Tapias,0,251,0.0,719.0,-31.9522279195169,-65.1014219744873
CORDOBA,San Javier,Loma Bola,0,20,0.0,418.0,-32.2189295558758,-65.0285126897579
CORDOBA,San Javier,Los Cerrillos,0,64,0.0,2283.0,-31.9737899960039,-65.4376442516279
CORDOBA,San Javier,Los Hornillos,0,359,0.0,920.0,-31.9017353099654,-64.9900890034519
CORDOBA,San Javier,Los Molles,0,36,0.0,184.0,-31.9620954005051,-65.0383138664304
CORDOBA,San Javier,Los Romeros,0,9,0.0,0.0,-32.1379667827758,-65.223236085238
CORDOBA,San Javier,Luyaba,0,124,0.0,727.0,-32.1483422464594,-65.056618698571
CORDOBA,San Javier,Quebracho Ladeado,0,10,0.0,165.0,-32.2570957550243,-65.0309211927709
CORDOBA,San Javier,Quebrada de los Pozos,0,82,0.0,398.0,-31.9074953420069,-65.0344580207268
CORDOBA,San Javier,San Javier y Yacanto,0,280,0.0,1210.0,-32.0266518585481,-65.027552227227
CORDOBA,San Javier,San José,0,69,0.0,967.0,-31.9573259005881,-65.3152083482463
CORDOBA,San Javier,Villa de las Rosas,0,329,0.0,3103.0,-31.9484733205417,-65.0550181621034
CORDOBA,San Javier,Villa Dolores,1934,8269,23.388559680735277,29854.0,-31.9440434116077,-65.1961395608591
CORDOBA,San Javier,Villa La Viña,0,6,0.0,34.0,-31.8727711509831,-65.0372746344972
CORDOBA,San Justo,Alicia,858,1219,70.38556193601313,3305.0,-31.9387491680744,-62.4657945680095
CORDOBA,San Justo,Altos de Chipión,1,608,0.1644736842105263,1718.0,-30.9563507625723,-62.3378881220879
CORDOBA,San Justo,Arroyito,2120,9411,22.526830304962278,22147.0,-31.4193908735633,-63.0503444103203
CORDOBA,San Justo,Brinkmann,2547,2756,92.4165457184325,9890.0,-30.8665250177702,-62.0356522438995
CORDOBA,San Justo,Colonia Anita,0,4,0.0,8.0,-31.1438629464364,-62.2135862922774
CORDOBA,San Justo,Colonia Las Pichanas,0,44,0.0,117.0,-31.2454066292387,-62.9256664887207
CORDOBA,San Justo,Colonia Marina,171,516,33.13953488372093,1153.0,-31.2485066335845,-62.3639645596989
CORDOBA,San Justo,Colonia San Bartolomé,0,389,0.0,1291.0,-31.528322298444,-62.7244933856141
CORDOBA,San Justo,Devoto,2,670,0.2985074626865672,6057.0,-31.403980918137,-62.3061393858824
CORDOBA,San Justo,El Arañado,0,546,0.0,1746.0,-31.7412330671687,-62.8933443705701
CORDOBA,San Justo,El Fuertecito,0,9,0.0,297.0,-31.4039349300198,-62.9733657676524
CORDOBA,San Justo,El Tío,24,680,3.5294117647058822,1903.0,-31.3845486215618,-62.8284737646901
CORDOBA,San Justo,Estación Luxardo,0,31,0.0,105.0,-31.3047488843392,-62.1333023360613
CORDOBA,San Justo,Freyre,0,2591,0.0,6620.0,-31.1647319320813,-62.0976333908888
CORDOBA,San Justo,La Francia,495,1147,43.156059285091544,3720.0,-31.406437919327,-62.6343581010891
CORDOBA,San Justo,La Tordilla,0,504,0.0,1257.0,-31.2352452196552,-63.0599042713799
CORDOBA,San Justo,Las Varillas,2408,7049,34.16087388282026,16238.0,-31.8731135581313,-62.7187948274612
CORDOBA,San Justo,Marull,485,721,67.26768377253815,1791.0,-30.9945226321227,-62.8258401081139
CORDOBA,San Justo,Miramar,0,942,0.0,2023.0,-30.9145163516027,-62.6749183796469
CORDOBA,San Justo,Morteros,6554,6778,96.6951903216288,16890.0,-30.7107058083835,-62.0044437379159
CORDOBA,San Justo,Plaza Luxardo,0,6,0.0,90.0,-31.301747140591,-62.2291672872465
CORDOBA,San Justo,Plaza San Francisco,0,7,0.0,284.0,-31.3698057980989,-62.0980386090508
CORDOBA,San Justo,Porteña,1123,1997,56.23435152729094,5337.0,-31.0139211475279,-62.0633288002735
CORDOBA,San Justo,Quebracho Herrado,0,18,0.0,364.0,-31.5496022220548,-62.2257312576183
CORDOBA,San Justo,Sacanta,257,1301,19.754035357417372,3117.0,-31.6633035739729,-63.0453212093259
CORDOBA,San Justo,San Francisco,36,21527,0.16723184837645746,61750.0,-31.4276088869788,-62.0866336146078
CORDOBA,San Justo,Saturnino María Laspiur,0,759,0.0,2496.0,-31.7029319509565,-62.4840180855351
CORDOBA,San Justo,Tránsito,0,1226,0.0,2886.0,-31.4251109532295,-63.1954038579264
CORDOBA,San Justo,Villa Concepción del Tío,0,365,0.0,1848.0,-31.3224689015774,-62.8144745758859
CORDOBA,San Justo,Villa San Esteban,0,28,0.0,82.0,-31.6335474004986,-62.896766816574
CORDOBA,San Justo,Toro Pujio,0,77,0.0,173.0,-31.1090401829574,-62.9876506224993
CORDOBA,San Justo,Colonia Vignaud,102,196,52.04081632653062,722.0,-30.8416242298498,-61.9558386203663
CORDOBA,San Justo,Seeber,0,66,0.0,582.0,-30.9239726451413,-61.9737374276269
CORDOBA,San Justo,El Fortín,0,458,0.0,1648.0,-31.9672502352148,-62.3026285942112
CORDOBA,San Justo,Las Varas,148,159,93.08176100628931,1320.0,-31.801292158779,-62.6171047243489
CORDOBA,San Justo,Villa del Tránsito,0,51,0.0,227.0,-31.4474037687006,-63.1940139744669
CORDOBA,Santa María,Alta Gracia,2,15159,0.013193482419684675,48140.0,-31.6576798267691,-64.4288214061936
CORDOBA,Santa María,Anisacate,1,538,0.18587360594795538,2991.0,-31.7231378713901,-64.4144863418681
CORDOBA,Santa María,Despeñaderos,236,1681,14.039262343842951,5758.0,-31.8170515932731,-64.2889894059973
CORDOBA,Santa María,La Cumbrecita,0,2,0.0,0.0,-31.898333,-64.773333
CORDOBA,Santa María,La Paisanita,0,34,0.0,60.0,-31.7194206060414,-64.4779150030479
CORDOBA,Santa María,La Rancherita,0,1,0.0,129.0,-31.7574675409558,-64.448690277725
CORDOBA,Santa María,La Serranita,0,1,0.0,430.0,-31.7331340814564,-64.4564154524522
CORDOBA,Santa María,Lozada,0,1,0.0,1013.0,-31.6484545317081,-64.0899796115028
CORDOBA,Santa María,Malagueño,15,453,3.3112582781456954,7136.0,-31.4648051043666,-64.3584261973277
CORDOBA,Santa María,Monte Ralo,0,23,0.0,518.0,-31.9115749813288,-64.2399918461068
CORDOBA,Santa María,Potrero de Garay,2,830,0.24096385542168677,1017.0,-31.7824159665775,-64.5424068778316
CORDOBA,Santa María,Rafael García,0,1,0.0,555.0,-31.6465373949134,-64.2584787728338
CORDOBA,Santa María,San Nicolás,0,8,0.0,1171.0,-31.435151387072,-64.4492154097951
CORDOBA,Santa María,Toledo,164,685,23.94160583941606,3843.0,-31.5560967583723,-64.0080543306962
CORDOBA,Santa María,Valle de Anisacate,0,62,0.0,487.0,-31.7314776926852,-64.4129622125593
CORDOBA,Santa María,Villa Ciudad de América (Loteo Diego de Rojas),0,232,0.0,679.0,-31.7932195162073,-64.5139255175446
CORDOBA,Santa María,Villa del Prado,0,49,0.0,1476.0,-31.6179397578028,-64.3924925248834
CORDOBA,Santa María,Villa La Bolsa,0,54,0.0,995.0,-31.7287879568356,-64.4324174982752
CORDOBA,Santa María,Villa Los Aromos,0,164,0.0,1364.0,-31.7359598057037,-64.4389279396961
CORDOBA,Santa María,Villa Parque Santa Ana,0,283,0.0,2491.0,-31.5893075812486,-64.3536920462417
CORDOBA,Santa María,Villa San Isidro - José de la Quintana,0,63,0.0,483.0,-31.8208264119355,-64.3935275639835
CORDOBA,Santa María,La Donosa,0,74,0.0,0.0,-31.6430306930417,-64.3453826897825
CORDOBA,Santa María,José de la Quintana,0,10,0.0,419.0,-31.8034930461757,-64.418856525597
CORDOBA,Sobremonte,San Francisco del Chañar,1,2,50.0,2256.0,-29.7882609409722,-63.9430703616826
CORDOBA,Sobremonte,Caminiaga,2,2,100.0,282.0,-30.0682250779624,-64.052875898278
CORDOBA,Tercero Arriba,Almafuerte,3,3800,0.07894736842105263,11422.0,-32.1934604986786,-64.2543871859511
CORDOBA,Tercero Arriba,Colonia Almada,0,1,0.0,495.0,-32.033345652856,-63.8628846933814
CORDOBA,Tercero Arriba,Corralito,149,450,33.111111111111114,1727.0,-32.0252572445237,-64.1931588929625
CORDOBA,Tercero Arriba,General Fotheringham,0,73,0.0,313.0,-32.3234295842043,-63.8704257430147
CORDOBA,Tercero Arriba,Hernando,1,3424,0.02920560747663551,10109.0,-32.4276148348373,-63.7330119093142
CORDOBA,Tercero Arriba,James Craik,2,1528,0.13089005235602094,5110.0,-32.1613056379775,-63.4651919500633
CORDOBA,Tercero Arriba,Las Isletillas,0,8,0.0,152.0,-32.5100979867632,-63.9290229356551
CORDOBA,Tercero Arriba,Las Perdices,0,1006,0.0,5084.0,-32.6981884459632,-63.7083103176214
CORDOBA,Tercero Arriba,Oliva,1893,3656,51.77789934354485,11672.0,-32.0413174021447,-63.5693820664827
CORDOBA,Tercero Arriba,Pampayasta Sur,3,4,75.0,1208.0,-32.2507581145055,-63.6510140335346
CORDOBA,Tercero Arriba,Río Tercero,10003,20868,47.934636764424,46421.0,-32.173100971278,-64.1130560562283
CORDOBA,Tercero Arriba,Tancacha,1,1491,0.0670690811535882,5298.0,-32.2402070251544,-63.9799466045503
CORDOBA,Tercero Arriba,Villa Ascasubi,0,849,0.0,2260.0,-32.1643583032298,-63.892558867184
CORDOBA,Tercero Arriba,Pampayasta Norte,0,1,0.0,79.0,-32.2416827296709,-63.6421868735368
CORDOBA,Tercero Arriba,Punta del Agua,0,1,0.0,175.0,-32.5754281748334,-63.8101580899516
CORDOBA,Tercero Arriba,Dalmacio Vélez,460,460,100.0,1497.0,-32.6108732524704,-63.5798837158318
