Provincia,Partido,Localidad,Link Indec,Otros,<= 1 Mbps,"> 1 Mbps, <= 5 Mbps","> 5 Mbps, <= 10 Mbps","> 10 Mbps, <= 15 Mbps","> 15 Mbps, <= 20 Mbps","> 20 Mbps, <= 25 Mbps","> 25 Mbps, <= 30 Mbps","> 30 Mbps, <= 50 Mbps",> 50 Mbps,Total,% <= 10Mbps,% <= 25Mbps,Poblacion,Latitud,Longitud
BUENOS AIRES,25 de Mayo,25 de Mayo,6854100,0.0,23.0,241.0,631.0,4564.0,604.0,211.0,63.0,37.0,9.0,6383.0,14.021619927933573,98.29233902553658,23408.0,-35.4339385892588,-60.1731209454056
BUENOS AIRES,25 de Mayo,Agustín Mosconi,6854010,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,100.0,100.0,280.0,-35.7392169542026,-60.5590634621789
BUENOS AIRES,25 de Mayo,Del Valle,6854020,0.0,1.0,181.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,100.0,100.0,899.0,-35.8973453887603,-60.7316089512944
BUENOS AIRES,25 de Mayo,Ernestina,6854030,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,100.0,100.0,145.0,-35.2702340519789,-59.5575034078873
BUENOS AIRES,25 de Mayo,Gobernador Ugarte,6854040,0.0,0.0,172.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,181.0,99.4475138121547,99.4475138121547,547.0,-35.1643973648093,-60.0813577815069
BUENOS AIRES,25 de Mayo,Lucas Monteverde,6854050,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,100.0,100.0,63.0,-35.4838272164734,-59.9880647932831
BUENOS AIRES,25 de Mayo,Norberto de la Riestra,6854060,0.0,0.0,324.0,803.0,0.0,0.0,0.0,0.0,0.0,0.0,1127.0,100.0,100.0,4524.0,-35.2727788695321,-59.7719327250509
BUENOS AIRES,25 de Mayo,Pedernales,6854070,0.0,0.0,568.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,575.0,99.47826086956522,100.0,1432.0,-35.2666085074294,-59.6306574695384
BUENOS AIRES,25 de Mayo,San Enrique,6854080,0.0,0.0,0.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,100.0,100.0,279.0,-35.7785028686085,-60.3546454811901
BUENOS AIRES,25 de Mayo,Valdés,6854090,0.0,0.0,0.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,100.0,100.0,579.0,-35.6488128268597,-60.4672591673156
BUENOS AIRES,9 de Julio,12 de Octubre,6588030,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,100.0,100.0,219.0,-35.607730780146,-60.9182929927645
BUENOS AIRES,9 de Julio,9 de Julio,6588100,1.0,12.0,481.0,7939.0,1181.0,1012.0,197.0,318.0,2051.0,1008.0,14200.0,59.38028169014085,76.21126760563381,36494.0,-35.4447435053964,-60.8843433362719
BUENOS AIRES,9 de Julio,Alfredo Demarchi (Est. Facundo Quiroga),6588010,0.0,0.0,510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.0,100.0,100.0,1853.0,-35.2929819536873,-61.4072542128
BUENOS AIRES,9 de Julio,Dudignac,6588040,0.0,8.0,272.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,378.0,100.0,100.0,2670.0,-35.6511928511123,-60.7098962799094
BUENOS AIRES,9 de Julio,Manuel B. Gonnet (Est. French),6588060,0.0,1.0,199.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,203.0,100.0,100.0,748.0,-35.5201414507378,-60.9989487976537
BUENOS AIRES,9 de Julio,Patricios,6588110,0.0,0.0,0.0,57.0,19.0,0.0,0.0,0.0,0.0,0.0,76.0,75.0,100.0,745.0,-35.4395526972374,-60.7174384712323
BUENOS AIRES,9 de Julio,Villa General Fournier (Est. 9 de Julio Sud),6588120,0.0,0.0,42.0,53.0,1.0,25.0,0.0,9.0,0.0,0.0,130.0,73.07692307692307,93.07692307692308,566.0,-35.4989239490928,-60.8647207106461
BUENOS AIRES,Adolfo Alsina,Carhué,6007010,0.0,1.0,814.0,139.0,1235.0,0.0,0.0,2.0,266.0,34.0,2491.0,38.297872340425535,87.87635487755921,9660.0,-37.1774801030509,-62.7578962604015
BUENOS AIRES,Adolfo Alsina,Colonia San Miguel Arcángel,6007020,0.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,100.0,100.0,563.0,-37.4486186469627,-63.117609405389
BUENOS AIRES,Adolfo Alsina,Maza,6007070,10.0,2.0,386.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,406.0,97.04433497536947,97.53694581280789,1748.0,-36.7999468137731,-63.3385151506224
BUENOS AIRES,Adolfo Alsina,Rivera,6007080,0.0,0.0,0.0,1155.0,0.0,23.0,0.0,24.0,0.0,0.0,1202.0,96.08985024958403,98.00332778702163,3217.0,-37.1583546113813,-63.2442194943605
BUENOS AIRES,Adolfo Gonzales Chaves,Adolfo Gonzales Chaves (Est. Chaves),6014010,0.0,3.0,155.0,582.0,1060.0,0.0,0.0,46.0,1.0,0.0,1847.0,40.064970221981596,97.45533297238765,9066.0,-38.0333995087596,-60.1003341740637
BUENOS AIRES,Adolfo Gonzales Chaves,De la Garma,6014020,0.0,0.0,661.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,689.0,100.0,100.0,1625.0,-37.9635021758562,-60.415659383962
BUENOS AIRES,Adolfo Gonzales Chaves,Juan E. Barra,6014030,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,100.0,100.0,212.0,-37.8233871716044,-60.484639770555
BUENOS AIRES,Adolfo Gonzales Chaves,Vásquez,6014040,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,100.0,100.0,43.0,-38.1766861391835,-60.1708487303777
BUENOS AIRES,Alberti,Alberti (Est. Andrés Vaccarezza),6021010,0.0,4.0,57.0,151.0,300.0,0.0,0.0,2.0,0.0,1.0,515.0,41.16504854368932,99.41747572815534,8260.0,-35.0330734347841,-60.2806197287099
BUENOS AIRES,Alberti,Mechita,6021030,0.0,0.0,285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285.0,100.0,100.0,412.0,-35.068013673391,-60.4025971632697
BUENOS AIRES,Almirante Brown,Adrogué,6028010,0.0,56.0,101.0,512.0,238.0,184.0,297.0,11130.0,2789.0,4376.0,19683.0,3.3988721231519587,7.051770563430372,30271.0,-34.8015580737331,-58.3914677191541
BUENOS AIRES,Almirante Brown,Burzaco,6028010,50.0,70.0,271.0,1366.0,111.0,33.0,220.0,11056.0,1733.0,10708.0,25618.0,6.663283628698571,8.084159575298617,92223.0,-34.8315415891783,-58.3986874871405
BUENOS AIRES,Almirante Brown,Claypole,6028010,0.0,12.0,8.0,556.0,6.0,24.0,84.0,4056.0,479.0,5425.0,10650.0,5.408450704225352,6.478873239436619,44098.0,-34.8044759080477,-58.3447825531042
BUENOS AIRES,Almirante Brown,Don Orione,6028010,0.0,0.0,1.0,446.0,0.0,0.0,35.0,3.0,12.0,3847.0,4344.0,10.290055248618785,11.095764272559853,46366.0,-34.8210751643113,-58.3447457989957
BUENOS AIRES,Almirante Brown,Glew,6028010,0.0,22.0,90.0,421.0,22.0,17.0,131.0,11598.0,711.0,5207.0,18219.0,2.925517317086558,3.858609144299906,61985.0,-34.8860114180413,-58.3818301842512
BUENOS AIRES,Almirante Brown,Jose Mármol,6028010,0.0,2.0,4.0,544.0,7.0,49.0,117.0,1285.0,1017.0,4594.0,7619.0,7.218795117469484,9.489434308964432,43494.0,-34.7851442510713,-58.3681475603787
BUENOS AIRES,Almirante Brown,Longchamps,6028010,1.0,7.0,31.0,741.0,26.0,14.0,133.0,7262.0,1040.0,6250.0,15505.0,5.024185746533377,6.139954853273138,51001.0,-34.8609450255718,-58.3891476922426
BUENOS AIRES,Almirante Brown,Malvinas Argentinas,6028010,1.0,2.0,1.0,217.0,4.0,9.0,41.0,11.0,399.0,3786.0,4471.0,4.920599418474614,6.128382912100201,25844.0,-34.8189583169642,-58.4235610606239
BUENOS AIRES,Almirante Brown,Ministro Rivadavia,6028010,0.0,1.0,7.0,337.0,2.0,0.0,16.0,4026.0,62.0,2479.0,6930.0,4.978354978354979,5.238095238095238,17928.0,-34.8556895005541,-58.3616465427911
BUENOS AIRES,Almirante Brown,Rafael Calzada,6028010,0.0,47.0,472.0,833.0,15.0,3.0,87.0,9869.0,781.0,7091.0,19198.0,7.042400250026044,7.589332222106469,60422.0,-34.7911367513318,-58.350598184222
BUENOS AIRES,Almirante Brown,San Francisco Solano,6028010,1.0,18.0,77.0,290.0,7.0,21.0,12.0,3146.0,74.0,3276.0,6922.0,5.561976307425599,6.1398439757295575,30355.0,-34.7866743578473,-58.3219363521574
BUENOS AIRES,Almirante Brown,San Jose,6028010,0.0,4.0,5.0,718.0,1.0,59.0,42.0,13.0,300.0,6729.0,7871.0,9.23643755558379,10.532333883877525,48151.0,-34.7673771924196,-58.3432771404358
BUENOS AIRES,Arrecifes,Arrecifes,6077010,0.0,146.0,1909.0,379.0,452.0,3372.0,7.0,3.0,1566.0,480.0,8314.0,29.275920134712536,75.35482318980033,26400.0,-34.064591121211,-60.1025564443537
BUENOS AIRES,Arrecifes,Todd,6077020,0.0,0.0,0.0,0.0,92.0,138.0,0.0,1.0,61.0,13.0,305.0,0.0,75.40983606557377,732.0,-34.0328240475348,-60.1562270065746
BUENOS AIRES,Arrecifes,Viña,6077030,0.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,100.0,100.0,464.0,-33.9922765156087,-60.2263211205477
BUENOS AIRES,Avellaneda,Avellaneda,6035010,24.0,101.0,401.0,782.0,963.0,201.0,257.0,2846.0,4877.0,4428.0,14880.0,8.629032258064516,18.178763440860216,25325.0,-34.6626508059016,-58.3656990232718
BUENOS AIRES,Avellaneda,Crucesita,6035010,0.0,3.0,14.0,231.0,21.0,116.0,133.0,37.0,3318.0,2934.0,6807.0,3.6433083590421624,7.609813427354194,22745.0,-34.66910587351,-58.3574544412345
BUENOS AIRES,Avellaneda,Dock Sud,6035010,2.0,12.0,5.0,305.0,1.0,230.0,27.0,11.0,1259.0,868.0,2720.0,11.838235294117647,21.323529411764707,37392.0,-34.6491266928534,-58.3411774769137
BUENOS AIRES,Avellaneda,Gerli,6035010,0.0,5.0,3.0,529.0,22.0,62.0,133.0,11.0,4440.0,4037.0,9242.0,5.810430642718027,8.158407271153429,32384.0,-34.6847637540553,-58.3726025503412
BUENOS AIRES,Avellaneda,Pineyro,6035010,1.0,10.0,18.0,370.0,33.0,68.0,167.0,32.0,3043.0,3493.0,7235.0,5.501036627505183,9.205252246026262,28102.0,-34.6685497926645,-58.3886029123689
BUENOS AIRES,Avellaneda,Sarandí,6035010,4.0,61.0,263.0,740.0,1882.0,268.0,285.0,3305.0,8029.0,6699.0,21536.0,4.9405646359583955,16.24721396731055,63281.0,-34.6843716640855,-58.348101313379
BUENOS AIRES,Avellaneda,Villa Domínico,6035010,0.0,27.0,50.0,726.0,27.0,170.0,197.0,23.0,6416.0,6407.0,14043.0,5.718151392152674,8.523819696646017,61273.0,-34.6986315148924,-58.3363602646664
BUENOS AIRES,Avellaneda,Wilde,6035010,1.0,55.0,179.0,1182.0,2399.0,223.0,282.0,2013.0,9815.0,8511.0,24660.0,5.742092457420925,17.51824817518248,68624.0,-34.7061588356333,-58.3218349208501
BUENOS AIRES,Ayacucho,Ayacucho,6042010,0.0,126.0,126.0,779.0,1226.0,0.0,0.0,5.0,0.0,0.0,2262.0,45.57913351016799,99.7789566755084,17364.0,-37.1536695670417,-58.4895476662462
BUENOS AIRES,Ayacucho,La Constancia,6042020,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,100.0,100.0,49.0,-37.2286256057071,-58.7603890048806
BUENOS AIRES,Ayacucho,Solanet,6042030,0.0,17.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,100.0,100.0,47.0,-36.8444984439739,-58.5071421689017
BUENOS AIRES,Ayacucho,Udaquiola,6042040,0.0,32.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,100.0,100.0,91.0,-36.5637513540211,-58.5333344196536
BUENOS AIRES,Azul,Azul,6049020,13.0,249.0,1911.0,1169.0,886.0,305.0,699.0,48.0,7081.0,4345.0,16706.0,19.926972345265174,31.240272955824256,55728.0,-36.7795144970313,-59.8586331707414
BUENOS AIRES,Azul,Cacharí,6049030,0.0,0.0,514.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,521.0,99.80806142034548,100.0,2960.0,-36.3805626332947,-59.5030645507265
BUENOS AIRES,Azul,Chillar,6049040,0.0,1.0,561.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,562.0,100.0,100.0,3083.0,-37.3150113247344,-59.9853181679139
BUENOS AIRES,Bahía Blanca,Bahía Blanca,6056010,4.0,414.0,2935.0,3768.0,1640.0,928.0,26129.0,1603.0,57863.0,19486.0,114770.0,6.201097847869653,31.20501873311841,291327.0,-38.7114037284555,-62.2569089501864
BUENOS AIRES,Bahía Blanca,Cabildo,6056020,0.0,0.0,10.0,154.0,0.0,0.0,0.0,1.0,0.0,0.0,165.0,99.39393939393939,99.39393939393939,2046.0,-38.4838572081944,-61.8926015349487
BUENOS AIRES,Bahía Blanca,General Daniel Cerri (Est. General Cerri),6056030,0.0,2.0,27.0,74.0,323.0,9.0,34.0,1.0,826.0,477.0,1773.0,5.80936266215454,26.45234066553864,6745.0,-38.7136524854986,-62.3924221653991
BUENOS AIRES,Bahía Blanca,Ingeniero White,Sin Datos,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,-38.7794670416666,-62.262951248824
BUENOS AIRES,Balcarce,Balcarce,6063010,8.0,34.0,441.0,1398.0,660.0,57.0,291.0,42.0,7871.0,2160.0,12962.0,14.449930566270638,22.226508254898935,38376.0,-37.8482779294345,-58.2551665841248
BUENOS AIRES,Balcarce,Los Pinos,6063020,5.0,0.0,5.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,87.17948717948718,87.17948717948718,337.0,-37.9412057603,-58.3225920150442
BUENOS AIRES,Balcarce,Napaleofú,6063030,0.0,38.0,23.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,100.0,100.0,374.0,-37.6254980210026,-58.7461862359423
BUENOS AIRES,Balcarce,Ramos Otero,6063040,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,100.0,100.0,95.0,-37.5426353712017,-58.3407185507274
BUENOS AIRES,Balcarce,San Agustín,6063050,24.0,0.0,8.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,68.0,68.0,498.0,-38.0122838564587,-58.355377761682
BUENOS AIRES,Balcarce,Villa Laguna La Brava,6063060,0.0,0.0,1.0,29.0,4.0,0.0,0.0,0.0,0.0,0.0,34.0,88.23529411764706,100.0,115.0,-37.8596285282151,-57.9806008736401
BUENOS AIRES,Baradero,Baradero,6070010,0.0,60.0,1081.0,1691.0,123.0,67.0,411.0,13.0,4120.0,1729.0,9295.0,30.46799354491662,36.93383539537386,28537.0,-33.8128781547156,-59.5043068852807
BUENOS AIRES,Baradero,Irineo Portela,6070020,0.0,0.0,76.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,100.0,100.0,379.0,-33.9810489198561,-59.6715601606315
BUENOS AIRES,Baradero,Santa Coloma,6070030,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,100.0,100.0,203.0,-34.062154134736,-59.5585420642846
BUENOS AIRES,Baradero,Villa Alsina (Est. Alsina),6070040,0.0,0.0,153.0,107.0,20.0,0.0,0.0,0.0,0.0,0.0,280.0,92.85714285714286,100.0,1488.0,-33.9096038045591,-59.3882017132282
BUENOS AIRES,Benito Juárez,Barker,6084010,1.0,21.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,99.0,99.0,1241.0,-37.6424111302365,-59.3889380312927
BUENOS AIRES,Benito Juárez,Benito Juárez (Est. Juárez),6084020,4.0,2.0,75.0,501.0,915.0,0.0,0.0,33.0,0.0,0.0,1530.0,37.77777777777778,97.58169934640523,14279.0,-37.6766410210105,-59.8057677109444
BUENOS AIRES,Benito Juárez,López,6084030,0.0,0.0,12.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,100.0,100.0,138.0,-37.5545120854221,-59.6278461536299
BUENOS AIRES,Benito Juárez,Villa Cacique (Est. Alfredo Fortabat),6084050,0.0,51.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,100.0,100.0,2689.0,-37.6704778893557,-59.4003533386514
BUENOS AIRES,Berazategui,Berazategui,6091010,5.0,66.0,157.0,1010.0,3125.0,142.0,321.0,3517.0,15081.0,16057.0,39481.0,3.12302120007092,12.210936906360022,100855.0,-34.7597493264937,-58.2019645234278
BUENOS AIRES,Berazategui,Berazategui Oeste,6091010,0.0,14.0,2.0,100.0,3.0,90.0,1.0,0.0,10974.0,3005.0,14189.0,0.8175347099866094,1.480019733596448,87792.0,-34.7804201858899,-58.2415010261207
BUENOS AIRES,Berazategui,Carlos Tomás Sourigues,6091010,0.0,0.0,5.0,61.0,18.0,0.0,4.0,106.0,994.0,1493.0,2681.0,2.461767997016039,3.282357329354718,11695.0,-34.8021192214631,-58.2188212494897
BUENOS AIRES,Berazategui,Centro Agrícola El Pato,6091010,0.0,8.0,1976.0,90.0,20.0,0.0,2.0,1.0,11.0,553.0,2661.0,77.94062382562946,78.7673806839534,7847.0,-34.9067557072114,-58.1966995021239
BUENOS AIRES,Berazategui,Guillermo E. Hudson,6091010,2.0,6.0,35.0,336.0,39.0,45.0,108.0,2205.0,5460.0,5641.0,13877.0,2.716725517042588,4.1003098652446495,49458.0,-34.7897594857633,-58.1439692638183
BUENOS AIRES,Berazategui,Juan María Gutierrez,6091010,0.0,26.0,136.0,205.0,352.0,36.0,20.0,3.0,2295.0,2204.0,5277.0,6.9547091150274785,14.686374834186092,14868.0,-34.8348420760566,-58.1819061125702
BUENOS AIRES,Berazategui,Pereyra,6091010,0.0,0.0,12.0,12.0,15.0,1.0,19.0,268.0,111.0,80.0,518.0,4.633204633204633,11.389961389961389,1291.0,-34.8471945391094,-58.1392765205344
BUENOS AIRES,Berazategui,Plátanos,6091010,3.0,1.0,1.0,66.0,0.0,8.0,3.0,0.0,1509.0,1769.0,3360.0,2.0238095238095237,2.3511904761904763,17961.0,-34.7674201820877,-58.1652686003148
BUENOS AIRES,Berazategui,Ranelagh,6091010,0.0,13.0,42.0,194.0,13.0,40.0,35.0,5646.0,1260.0,2431.0,9674.0,2.573909448004962,3.483564192681414,17183.0,-34.7941468501172,-58.1989815634425
BUENOS AIRES,Berazategui,Villa España,6091010,0.0,1.0,0.0,92.0,1.0,2.0,15.0,0.0,1454.0,1369.0,2934.0,3.1697341513292434,3.783231083844581,15205.0,-34.776063416904,-58.2002532983623
BUENOS AIRES,Berisso,Barrio El Carmen (Este),Sin Datos,170.0,0.0,0.0,40.0,115.0,14.0,0.0,20.0,8.0,15.0,382.0,10.471204188481675,44.24083769633508,0.0,-34.9293102150655,-57.8853552505795
BUENOS AIRES,Berisso,Berisso,6098010,2.0,174.0,1717.0,1787.0,1321.0,164.0,5892.0,16.0,6764.0,4632.0,22469.0,16.369219813965906,49.201121545240106,87698.0,-34.8746353679645,-57.8947472316799
BUENOS AIRES,Berisso,Villa Arguello,Sin Datos,172.0,0.0,0.0,38.0,115.0,14.0,0.0,20.0,8.0,15.0,382.0,9.947643979057592,43.717277486910994,0.0,-34.9053981881099,-57.9180815078165
BUENOS AIRES,Berisso,Villa Nueva,Sin Datos,172.0,0.0,0.0,38.0,115.0,14.0,0.0,20.0,8.0,15.0,382.0,9.947643979057592,43.717277486910994,0.0,-34.8957079362353,-57.9108816644737
BUENOS AIRES,Berisso,Villa Progreso,Sin Datos,167.0,0.0,0.0,38.0,116.0,15.0,0.0,21.0,9.0,16.0,382.0,9.947643979057592,44.24083769633508,0.0,-34.9308766123633,-57.8468799885622
BUENOS AIRES,Bolívar,Hale,6105010,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,100.0,100.0,211.0,-36.0010429767568,-60.8534495072374
BUENOS AIRES,Bolívar,Paula,6105040,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,40.0,-36.5053183545527,-61.0243287245345
BUENOS AIRES,Bolívar,Pirovano,6105050,50.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,47.368421052631575,47.368421052631575,1551.0,-36.5109170215402,-61.5545516558692
BUENOS AIRES,Bolívar,San Carlos de Bolívar (Est. Bolívar),6105060,0.0,13.0,374.0,442.0,636.0,17.0,300.0,12.0,3388.0,969.0,6151.0,13.47748333604292,28.970899040806376,26242.0,-36.2295602208798,-61.1131898679983
BUENOS AIRES,Bolívar,Urdampilleta,6105070,0.0,0.0,0.0,71.0,0.0,0.0,0.0,3.0,0.0,0.0,74.0,95.94594594594594,95.94594594594594,2643.0,-36.4329292363695,-61.4191160192421
BUENOS AIRES,Bragado,Bragado,6112010,0.0,18.0,385.0,279.0,494.0,8.0,446.0,18.0,2408.0,1133.0,5189.0,13.14318751204471,31.412603584505682,33222.0,-35.118942299763,-60.4879147568209
BUENOS AIRES,Bragado,Comodoro Py,6112020,0.0,0.0,154.0,66.0,0.0,0.0,0.0,0.0,0.0,2.0,222.0,99.09909909909909,99.09909909909909,634.0,-35.3233100374631,-60.5217314911689
BUENOS AIRES,Bragado,General O'Brien,6112030,0.0,0.0,435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,100.0,100.0,2488.0,-34.9067979091956,-60.7597838238054
BUENOS AIRES,Bragado,Irala,6112040,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,100.0,100.0,400.0,-34.7718230311122,-60.6916912010278
BUENOS AIRES,Bragado,Mechita (Est. Mecha),6112070,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,100.0,100.0,1414.0,-35.0699378566803,-60.4084937925362
BUENOS AIRES,Bragado,Olascoaga,6112080,0.0,0.0,21.0,9.0,0.0,0.0,0.0,0.0,9.0,0.0,39.0,76.92307692307693,76.92307692307693,127.0,-35.2375277927366,-60.6115341696178
BUENOS AIRES,Bragado,Warnes,6112090,0.0,0.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,100.0,100.0,437.0,-34.9098734445057,-60.5381681629003
BUENOS AIRES,Brandsen,Coronel Brandsen,6119050,3.0,17.0,573.0,1284.0,1158.0,13.0,17.0,5.0,1042.0,360.0,4472.0,41.90518783542039,68.47048300536672,19877.0,-35.1690983002919,-58.2373529446643
BUENOS AIRES,Brandsen,Jeppener,6119070,7.0,23.0,467.0,179.0,0.0,1.0,0.0,1.0,0.0,0.0,678.0,98.67256637168141,98.82005899705014,2496.0,-35.2802043920968,-58.1996649431989
BUENOS AIRES,Campana,Alto Los Cardales,6126010,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,100.0,100.0,1983.0,-34.3160243688815,-58.9784574815339
BUENOS AIRES,Campana,Barrio Los Pioneros,6126020,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,100.0,100.0,1823.0,-34.2530406367633,-58.9584400368589
BUENOS AIRES,Campana,Campana,6126030,285.0,201.0,420.0,1901.0,511.0,327.0,648.0,94.0,11909.0,11066.0,27362.0,9.217162488122213,14.648052042979314,86860.0,-34.1639618118269,-58.9588741035355
BUENOS AIRES,Campana,Lomas del Río Luján (Est. Río Luján),6126040,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,36.0,40.0,7.5,10.0,261.0,-34.2816770641806,-58.8911906524052
BUENOS AIRES,Cañuelas,Alejandro Petión,6134010,2.0,19.0,120.0,78.0,92.0,6.0,61.0,0.0,342.0,295.0,1015.0,21.379310344827587,37.04433497536946,2759.0,-34.9793768508134,-58.6749430768989
BUENOS AIRES,Cañuelas,Barrio Belgrano-Máximo Paz,6134030,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,100.0,100.0,7165.0,-34.9364563092157,-58.6143957995956
BUENOS AIRES,Cañuelas,Barrio El Taladro,6134020,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,100.0,100.0,155.0,-35.0742486164225,-58.8632420603475
BUENOS AIRES,Cañuelas,Cañuelas,6134030,1.0,37.0,345.0,860.0,754.0,1437.0,247.0,24.0,3425.0,2004.0,9134.0,13.597547624261002,40.289029997810374,29974.0,-35.0527140350539,-58.7583856965375
BUENOS AIRES,Cañuelas,Gobernador Udaondo,6134040,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,100.0,100.0,330.0,-35.3003271130454,-58.5943053657455
BUENOS AIRES,Cañuelas,Máximo Paz,6134050,1.0,0.0,6.0,373.0,0.0,2.0,14.0,2.0,34.0,1728.0,2160.0,17.546296296296298,18.287037037037038,7165.0,-34.9364563092157,-58.6143957995956
BUENOS AIRES,Cañuelas,Santa Rosa,6134060,0.0,2.0,0.0,233.0,0.0,0.0,0.0,1.0,0.0,0.0,236.0,99.57627118644068,99.57627118644068,5297.0,-34.9611839371811,-58.7308918275978
BUENOS AIRES,Cañuelas,Uribelarrea,6134070,0.0,333.0,70.0,25.0,55.0,0.0,0.0,0.0,0.0,0.0,483.0,88.6128364389234,100.0,1282.0,-35.1227364407356,-58.8904871463421
BUENOS AIRES,Cañuelas,Vicente Casares,6134080,0.0,15.0,66.0,56.0,130.0,0.0,0.0,1.0,0.0,0.0,268.0,51.11940298507462,99.6268656716418,787.0,-34.9653526702416,-58.6504979594296
BUENOS AIRES,Capitán Sarmiento,Capitán Sarmiento,6140010,0.0,0.0,118.0,403.0,336.0,2.0,535.0,4.0,2480.0,323.0,4201.0,12.401809093073078,33.18257557724351,13088.0,-34.1723674255219,-59.789349139091
BUENOS AIRES,Capitán Sarmiento,La Luisa,6140020,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,100.0,100.0,230.0,-34.1285572110784,-59.9240058312679
BUENOS AIRES,Carlos Casares,Cadret,6147020,0.0,5.0,0.0,37.0,7.0,0.0,0.0,0.0,0.0,0.0,49.0,85.71428571428571,100.0,214.0,-35.7727531397053,-61.3353879836968
BUENOS AIRES,Carlos Casares,Carlos Casares,6147030,0.0,73.0,182.0,2436.0,1335.0,0.0,5.0,3.0,494.0,604.0,5132.0,52.435697583788,78.54637568199533,18347.0,-35.623543502046,-61.3653159121918
BUENOS AIRES,Carlos Casares,La Sofía,6147060,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,12.0,-35.7003907357414,-61.1702865161871
BUENOS AIRES,Carlos Casares,Mauricio Hirsch,6147070,0.0,0.0,0.0,39.0,8.0,0.0,0.0,0.0,0.0,0.0,47.0,82.97872340425532,100.0,76.0,-35.583017649873,-61.5244457086778
BUENOS AIRES,Carlos Casares,Moctezuma,6147080,0.0,0.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,100.0,100.0,471.0,-35.4774725641963,-61.4930734927677
